logP,phase,cosi,r_p,depth,duration,epoch,a,a_Rs,injected,recovered,observed,log_Prec,rec_depth,rec_duration,rec_epoch,run,snr,target,r_s,m_s,teff,spt
-0.2127440570700093,0.508952140047394,0.0178410436958202,0.4749114433394114,0.0018956751201638,0.0140324636486933,2458667.7777916472,1.4090997981208497 solRad,14.090997981208496,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test,0.1 solRad,0.1 solMass,,
0.2932986642055365,0.7443619294426003,0.0023031514628749,0.470869904290171,0.0018635476768811,0.0212465513324594,2458668.9284069105,3.064104459231133 solRad,30.641044592311328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test,0.1 solRad,0.1 solMass,,
-0.286213342064379,0.6976589666433713,0.0006283496829421,0.4230294578225885,0.0015041109151701,0.0136044483438734,2458667.8268865803,1.2588159276493343 solRad,12.58815927649334,1.0,1.0,1.0,1.337033703370337,0.003391551441298657,0.08999999985098839,2458669.501922085,0.0,6.029011793590051,test,0.1 solRad,0.1 solMass,,
-0.1385991752699951,0.6310309064771519,0.0095233453981051,0.3074310713554249,0.0007943907134956,0.0149133845937445,2458667.924569261,1.578961984264582 solRad,15.789619842645818,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test,0.1 solRad,0.1 solMass,,
-0.2044189962427754,0.8935130823435107,0.0030620332474173,0.9806887279075286,0.0080835291461104,0.0151846341002968,2458668.024012198,1.4272228599973178 solRad,14.272228599973175,1.0,1.0,1.0,0.6244624462446244,0.0068940427813978244,0.019999999552965164,2458668.650684161,0.0,5.777173919976693,test,0.1 solRad,0.1 solMass,,
0.0852493980061515,0.9282218581399924,0.0075168770590617,0.3004247807361829,0.0007585952993494,0.0176449247801883,2458668.595489774,2.2264044228221844 solRad,22.264044228221845,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test,0.1 solRad,0.1 solMass,,
0.0285525767994487,0.9571551887487164,0.0038584944283134,0.8757149623044622,0.0064456123328162,0.0179549010582329,2458668.488148665,2.0408269245137785 solRad,20.408269245137785,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test,0.1 solRad,0.1 solMass,,
-0.244379198031487,0.747694798779552,0.00846867844097,0.9961382702663184,0.0083402274059942,0.0146789305458109,2458667.891887679,1.342306393315224 solRad,13.42306393315224,1.0,1.0,1.0,0.5693569356935694,0.008991229203691331,0.009999999776482582,2458668.4635786503,0.0,5.327770868894688,test,0.1 solRad,0.1 solMass,,
